epoch,acc,bal_acc,auc,prec,rec,f1,loss,epoch
0,0.10246588289737701,0.4971453845500946,0.4445299506187439,0.625,0.0013329779030755162,0.0026602819561958313,0.0,0.0
1,0.4314101040363312,0.6261951923370361,0.6783117055892944,0.9629878997802734,0.3814982771873474,0.5464960932731628,0.0,1.0
2,0.6696193218231201,0.7109675407409668,0.7917947769165039,0.9607462286949158,0.6590242385864258,0.7817836403846741,0.0,2.0
3,0.7570026516914368,0.7825102806091309,0.8491113185882568,0.972702145576477,0.750466525554657,0.8472536206245422,0.0,3.0
4,0.7220492959022522,0.7973823547363281,0.8726824522018433,0.9828486442565918,0.7027459144592285,0.8195242881774902,0.0,4.0
5,0.7079243659973145,0.8020026683807373,0.8836278915405273,0.986918032169342,0.6838176250457764,0.8078740239143372,0.0,5.0
6,0.8309791684150696,0.8101739287376404,0.8927109837532043,0.9715082049369812,0.8363103270530701,0.8988538980484009,0.0,6.0
7,0.7886042594909668,0.8261158466339111,0.8979859352111816,0.9818548560142517,0.7789922952651978,0.8687379360198975,0.0,7.0
8,0.7921953797340393,0.8312365412712097,0.9032546281814575,0.9829145669937134,0.7821913957595825,0.8711401224136353,0.0,8.0
9,0.7570026516914368,0.8262075185775757,0.9030305743217468,0.9868327379226685,0.7392695546150208,0.8452979922294617,0.0,9.0
10,0.7210916876792908,0.8197382092475891,0.9048041105270386,0.9908883571624756,0.6958144307136536,0.8175411224365234,0.0,10.0
11,0.831936776638031,0.8398386240005493,0.9087355136871338,0.9798551797866821,0.829912006855011,0.8986719846725464,0.0,11.0
12,0.7814220786094666,0.8366826772689819,0.9081641435623169,0.9862920045852661,0.7672620415687561,0.8630979061126709,0.0,12.0
13,0.8187694549560547,0.8470730185508728,0.9102380275726318,0.9838396906852722,0.8115169405937195,0.8894082903862,0.0,13.0
14,0.8192482590675354,0.839016318321228,0.906791090965271,0.9813624620437622,0.8141828775405884,0.8899897933006287,0.0,14.0
15,0.8369643092155457,0.8353550434112549,0.9070901870727539,0.9778953790664673,0.8373767137527466,0.9021973013877869,0.0,15.0
16,0.8812544941902161,0.7892671823501587,0.8972004652023315,0.9606566429138184,0.9048253893852234,0.9319055080413818,0.0,16.0
17,0.8673689365386963,0.8179502487182617,0.9000983238220215,0.969456672668457,0.8800320029258728,0.9225823879241943,0.0,17.0
18,0.8834091424942017,0.7831839323043823,0.8923242092132568,0.9589426517486572,0.9090909361839294,0.9333515763282776,0.0,18.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 50
batch_size: 8
seed: 3435
patience: 5
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv3
target: surv_mo_6
debug: False
dataset: SCAR
max_tokens: 512
lr: 0.0001
weight_decay: 0
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\models
pretrained_file: bert-base-uncased
device: cuda:0
