epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn
0,0.8800179362297058,0.6337354183197021,0.6337353587150574,0.06019417569041252,0.37804877758026123,0.8894219994544983,0.10385259985923767,0.0,0.06019417475728155,0.9870689655172413,31.0,484.0,3893.0,51.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 1
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: dsplnic_PSYCHIATRY_60_4000
table: compare_n
table_extra: 4000
dataset: SCAR
debug: False
max_tokens: 5000
use_idf: True
classifier: l2logreg
rf_estimators: 50
elnet_l1_ratio: 0.67
elnet_alpha: 0.1
elnet_power_t: 0.01
gbdt_estimators: 100
gbdt_lr: 0.1
gbdt_max_depth: 3
l2logreg_c: 0.2
run_name: BoW_20220216-1207
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\dsplnic_PSYCHIATRY_60_4000
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\dsplnic_PSYCHIATRY_60_4000\BoW
