epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn
0,0.9816102385520935,0.5,0.523892879486084,0.0,0.0,1.0,0.0,1.3751384019851685,0.0,0.9816102265081857,0.0,0.0,4377.0,82.0
1,0.9816102385520935,0.5,0.5667234659194946,0.0,0.0,1.0,0.0,1.3749158382415771,0.0,0.9816102265081857,0.0,0.0,4377.0,82.0
2,0.9816102385520935,0.5,0.592902421951294,0.0,0.0,1.0,0.0,1.3747390508651733,0.0,0.9816102265081857,0.0,0.0,4377.0,82.0
3,0.9816102385520935,0.5,0.6125311255455017,0.0,0.0,1.0,0.0,1.3745999336242676,0.0,0.9816102265081857,0.0,0.0,4377.0,82.0
4,0.9816102385520935,0.5,0.6111408472061157,0.0,0.0,1.0,0.0,1.3744298219680786,0.0,0.9816102265081857,0.0,0.0,4377.0,82.0
5,0.9813859462738037,0.49988576769828796,0.610183835029602,0.0,0.0,0.9997715353965759,0.0,1.3742740154266357,0.0,0.9816061013907582,0.0,1.0,4376.0,82.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: dsplnic_PSYCHIATRY_60
table: see_psych
table_extra: 
dataset: SCAR
debug: False
bidirectional: False
num_layers: 2
hidden_dim: 128
mode: rand
words_dim: 300
embed_dim: 300
weight_decay: 0
dropout: 0.5
lr: 1e-05
batch_size: 64
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\embeddings\word2vec
pretrained_file: GoogleNews-vectors-negative300.txt
results_path: results\reg_lstm
device: cuda:0
target_classes: 1
vocab_size: 21529
run_name: LSTM_20220212-1228
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\dsplnic_PSYCHIATRY_60
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\dsplnic_PSYCHIATRY_60\LSTM
