epoch,acc,bal_acc,auc,prec,rec,f1,loss,epoch
0,0.6534653306007385,0.6534653306007385,0.0,0.6534653306007385,1.0,0.7904191613197327,0.0,0.0
1,0.6633663177490234,0.6633663177490234,0.0,0.6702127456665039,0.9545453786849976,0.7874999642372131,0.0,1.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 2
batch_size: 8
seed: 3435
patience: 5
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\datasets
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv3
target: emots
debug: True
dataset: SCAR
max_tokens: 512
lr: 1e-05
weight_decay: 0
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\models
pretrained_file: bert-base-uncased
device: cuda:0
