epoch,acc,bal_acc,auc,prec,rec,f1,loss,epoch
0,0.43081411719322205,0.5,0.544461190700531,0.0,0.0,0.0,0.0,0.0
1,0.5490019917488098,0.5594657063484192,0.5928910970687866,0.6365993022918701,0.4838455617427826,0.5498096942901611,0.0,1.0
2,0.5839874148368835,0.5673561096191406,0.6062820553779602,0.6216601133346558,0.6875492930412292,0.6529466509819031,0.0,2.0
3,0.5875756740570068,0.5729759335517883,0.6124032735824585,0.6273223757743835,0.6784870028495789,0.6519023180007935,0.0,3.0
4,0.5857815742492676,0.5781071186065674,0.6176466941833496,0.6368317008018494,0.6335697174072266,0.6351965069770813,0.0,4.0
5,0.5875756740570068,0.5817712545394897,0.6250269412994385,0.6416700482368469,0.6237194538116455,0.6325674653053284,0.0,5.0
6,0.5960977673530579,0.5933703184127808,0.6321473121643066,0.6551579236984253,0.613081157207489,0.6334215402603149,0.0,6.0
7,0.5893698334693909,0.5903708934783936,0.634278416633606,0.6569018959999084,0.5831363201141357,0.6178250908851624,0.0,7.0
8,0.6003588438034058,0.5949621200561523,0.637020468711853,0.6535336971282959,0.6339637637138367,0.6435999870300293,0.0,8.0
9,0.6046198606491089,0.6034508943557739,0.6441956162452698,0.6662376523017883,0.6118991374969482,0.6379134058952332,0.0,9.0
10,0.603947103023529,0.6024169325828552,0.6428865194320679,0.6648163795471191,0.6134752035140991,0.6381147503852844,0.0,10.0
11,0.617178738117218,0.6029037237167358,0.6449075937271118,0.6509262919425964,0.7060677409172058,0.6773766875267029,0.0,11.0
12,0.5943036675453186,0.6064109802246094,0.6492307186126709,0.6913385987281799,0.5189125537872314,0.592842698097229,0.0,12.0
13,0.6183000802993774,0.597877562046051,0.6443926095962524,0.641791045665741,0.7454688549041748,0.6897557377815247,0.0,13.0
14,0.6209912300109863,0.6007478833198547,0.6471648812294006,0.64402174949646,0.7470448613166809,0.691718339920044,0.0,14.0
15,0.6165059208869934,0.6072481870651245,0.6471110582351685,0.6595990657806396,0.6741528511047363,0.6667965054512024,0.0,15.0
16,0.5976676344871521,0.6020894050598145,0.6448965668678284,0.6730232834815979,0.5701339840888977,0.6173208355903625,0.0,16.0
17,0.6120206117630005,0.5950189828872681,0.6433485746383667,0.6424541473388672,0.7178881168365479,0.6780796051025391,0.0,17.0
18,0.5994617342948914,0.5984135866165161,0.643164873123169,0.6617900133132935,0.6059889793395996,0.6326614618301392,0.0,18.0
19,0.6064140200614929,0.6016733050346375,0.6364762187004089,0.6601226925849915,0.6359338164329529,0.6478025317192078,0.0,19.0
20,0.5884727239608765,0.5892664790153503,0.6309435367584229,0.65559983253479,0.5835303664207458,0.6174692511558533,0.0,20.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 50
batch_size: 8
seed: 3435
patience: 5
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\datasets
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv3
target: emots
debug: False
dataset: SCAR
max_tokens: 512
lr: 0.0001
weight_decay: 0
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\models
pretrained_file: bert_pretrain_output_all_notes_150000
device: cuda:0
