epoch,acc,bal_acc,auc,prec,rec,f1,loss
0,0.5691859161246916,0.5,0.5,0.5691859161246916,0.5691859161246916,0.5691859161246916,0.0
1,0.5691859161246916,0.5,0.5,0.5691859161246916,0.5691859161246916,0.5691859161246916,0.0
2,0.5691859161246916,0.5,0.5,0.5691859161246916,0.5691859161246916,0.5691859161246916,0.0
3,0.5691859161246916,0.5,0.5,0.5691859161246916,0.5691859161246916,0.5691859161246916,0.0
4,0.5691859161246916,0.5,0.5,0.5691859161246916,0.5691859161246916,0.5691859161246916,0.0
5,0.5691859161246916,0.5,0.5,0.5691859161246916,0.5691859161246916,0.5691859161246916,0.0
6,0.5691859161246916,0.5,0.5,0.5691859161246916,0.5691859161246916,0.5691859161246916,0.0
7,0.43081408387530834,0.5,0.5,0.43081408387530834,0.43081408387530834,0.43081408387530834,0.0
8,0.43081408387530834,0.5,0.5,0.43081408387530834,0.43081408387530834,0.43081408387530834,0.0
9,0.5691859161246916,0.5,0.5,0.5691859161246916,0.5691859161246916,0.5691859161246916,0.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 10
batch_size: 32
seed: 3435
patience: 5
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\datasets
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: 
target: emots
dataset: SCAR
max_features: 1000
use_idf: True
classifier: elnet
rf_estimators: 50
elnet_l1_ratio: 0.67
elnet_alpha: 0.1
elnet_power_t: 0.01
gbdt_estimators: 100
gbdt_lr: 0.1
gbdt_max_depth: 3
l2logreg_c: 0.092
word_vectors_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\embeddings\word2vec
word_vectors_file: GoogleNews-vectors-negative300.txt
results_path: results\reg_lstm
