epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn,epoch
0,0.32129132747650146,0.5,0.4217801094055176,0.32129132747650146,1.0,0.0,0.4863292872905731,0.0,0.32129132747650146,0.0,836.0,1766.0,0.0,0.0,0.0
1,0.8132206201553345,0.7754718065261841,0.8607305884361267,0.7272727489471436,0.6698564887046814,0.8810871839523315,0.6973848342895508,0.0,0.7272727489471436,0.8493449687957764,560.0,210.0,1556.0,276.0,1.0
2,0.8293620347976685,0.8182291984558105,0.8952739238739014,0.7121211886405945,0.7870813608169556,0.8493770956993103,0.7477273344993591,0.0,0.7121211886405945,0.8939213156700134,658.0,266.0,1500.0,178.0,2.0
3,0.8443505167961121,0.8182475566864014,0.9082205295562744,0.7644171714782715,0.7452152967453003,0.8912797570228577,0.7546941041946411,0.0,0.7644171714782715,0.8808057904243469,623.0,192.0,1574.0,213.0,3.0
4,0.8531898260116577,0.8131058812141418,0.9150487184524536,0.8161559700965881,0.7009569406509399,0.9252548217773438,0.754182755947113,0.0,0.8161559700965881,0.8673036098480225,586.0,132.0,1634.0,250.0,4.0
5,0.8389700055122375,0.8300317525863647,0.9166059494018555,0.7244348526000977,0.8050239086151123,0.855039656162262,0.7626062631607056,0.0,0.7244348526000977,0.9025702476501465,673.0,256.0,1510.0,163.0,5.0
6,0.8474250435829163,0.841614842414856,0.9188330173492432,0.7332624793052673,0.8253588676452637,0.857870876789093,0.7765897512435913,0.0,0.7332624793052673,0.912101149559021,690.0,251.0,1515.0,146.0,6.0
7,0.847809374332428,0.8141814470291138,0.9151042699813843,0.7879580855369568,0.720095694065094,0.9082672595977783,0.7524999976158142,0.0,0.7879580855369568,0.8726876974105835,602.0,162.0,1604.0,234.0,7.0
8,0.8358954787254333,0.8419399857521057,0.9140306711196899,0.6991236805915833,0.8588516712188721,0.8250283002853394,0.7707998156547546,0.0,0.6991236805915833,0.925079345703125,718.0,309.0,1457.0,118.0,8.0
9,0.8443505167961121,0.822342038154602,0.9121781587600708,0.756242573261261,0.760765552520752,0.8839184641838074,0.7584973573684692,0.0,0.756242573261261,0.88642817735672,636.0,205.0,1561.0,200.0,9.0
10,0.8435818552970886,0.8302797079086304,0.9118019342422485,0.739130437374115,0.7930622100830078,0.8674971461296082,0.7651470899581909,0.0,0.739130437374115,0.8985337018966675,663.0,234.0,1532.0,173.0,10.0
11,0.8385856747627258,0.8228195309638977,0.9069031476974487,0.734762966632843,0.7787081599235535,0.8669309020042419,0.7560975551605225,0.0,0.734762966632843,0.8921911716461182,651.0,235.0,1531.0,185.0,11.0
12,0.8378170728683472,0.8017808198928833,0.8977739810943604,0.7730870842933655,0.7009569406509399,0.9026047587394714,0.7352572083473206,0.0,0.7730870842933655,0.8644251823425293,586.0,172.0,1594.0,250.0,12.0
13,0.8305149674415588,0.827267587184906,0.8994436264038086,0.7029804587364197,0.8181818127632141,0.8363533616065979,0.7562188506126404,0.0,0.7029804587364197,0.9066911935806274,684.0,289.0,1477.0,152.0,13.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: undersampling
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: survic_mo_60
table: compare_token_len_survic
table_extra: 4096
dataset: SCAR
debug: False
load_ckpt: 
lr: 0.001
weight_decay: 0
max_tokens: 4096
batch_size: 1
attention_window: 512
pretrained_dir: 
pretrained_file: allenai/longformer-base-4096
count_tokens: False
device: cuda:0
run_name: Longformer_20220318-0221
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\survic_mo_60
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\survic_mo_60\Longformer
