epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn
0,0.6274949312210083,0.6903291940689087,0.8207115530967712,0.9074708819389343,0.464561402797699,0.9160969257354736,0.614527702331543,0.45499899983406067,0.9074708704592186,0.49133333333333334,1324.0,135.0,1474.0,1526.0
1,0.7396277189254761,0.7651937007904053,0.8516217470169067,0.8929734826087952,0.6733333468437195,0.8570540547370911,0.767753541469574,0.39154767990112305,0.8929734760353653,0.5969696969696969,1919.0,230.0,1379.0,931.0
2,0.7755101919174194,0.7862275838851929,0.866930365562439,0.883133053779602,0.7477192878723145,0.8247358798980713,0.8098042607307434,0.3497215807437897,0.8831330294239536,0.6485826001955034,2131.0,282.0,1327.0,719.0
3,0.7947970628738403,0.7987443208694458,0.8754254579544067,0.8813559412956238,0.7845613956451416,0.8129273056983948,0.8301466107368469,0.3288058936595917,0.8813559322033898,0.6805411030176899,2236.0,301.0,1308.0,614.0
4,0.8001794219017029,0.801331102848053,0.8808341026306152,0.8789168000221252,0.7971929907798767,0.8054692149162292,0.8360625505447388,0.3186323940753937,0.8789168278529981,0.6915688367129136,2272.0,313.0,1296.0,578.0
5,0.8055617809295654,0.8056769371032715,0.8848569393157959,0.8803222179412842,0.8052631616592407,0.8060907125473022,0.84112149477005,0.31225085258483887,0.8803222094361335,0.7003239740820735,2295.0,312.0,1297.0,555.0
6,0.810719907283783,0.8107945322990417,0.8880385756492615,0.8837031126022339,0.8105263113975525,0.811062753200531,0.8455343842506409,0.30739831924438477,0.8837031369548585,0.7073170731707317,2310.0,304.0,1305.0,540.0
7,0.8136353492736816,0.814022421836853,0.8906114101409912,0.8863375186920166,0.8126316070556641,0.8154132962226868,0.84788578748703,0.30356839299201965,0.886337543053961,0.7107258938244854,2316.0,297.0,1312.0,534.0
8,0.8154294490814209,0.8161025047302246,0.8927624225616455,0.8881654739379883,0.8136842250823975,0.8185208439826965,0.8492950201034546,0.3001577854156494,0.8881654538491,0.7126623376623377,2319.0,292.0,1317.0,531.0
9,0.8154294490814209,0.8159672021865845,0.8945566415786743,0.887868344783783,0.8140350580215454,0.8178992867469788,0.8493502140045166,0.29730257391929626,0.8878683505549178,0.7128927410617552,2320.0,293.0,1316.0,530.0
10,0.8154294490814209,0.8161025047302246,0.8961098194122314,0.8881654739379883,0.8136842250823975,0.8185208439826965,0.8492950201034546,0.29488950967788696,0.8881654538491,0.7126623376623377,2319.0,292.0,1317.0,531.0
11,0.8178963661193848,0.818844199180603,0.8974112272262573,0.890421450138092,0.8154385685920715,0.8222498297691345,0.8512820601463318,0.2928035259246826,0.8904214559386974,0.7155219037317468,2324.0,286.0,1323.0,526.0
12,0.8181206583976746,0.8195608854293823,0.8986173868179321,0.8916634917259216,0.8143859505653381,0.8247358798980713,0.8512744903564453,0.2910270094871521,0.8916634652324241,0.7149784482758621,2321.0,282.0,1327.0,529.0
13,0.8187934756278992,0.8204931616783142,0.8996039628982544,0.8926923274993896,0.8143859505653381,0.8266003727912903,0.8517431020736694,0.2894212305545807,0.8926923076923077,0.7154384077461,2321.0,279.0,1330.0,529.0
14,0.819466233253479,0.8206135630607605,0.9005445241928101,0.8919126391410828,0.8164912462234497,0.8247358798980713,0.8525371551513672,0.2879500091075897,0.8919126101954772,0.7172972972972973,2327.0,282.0,1327.0,523.0
15,0.8210361003875732,0.8213003873825073,0.9014061093330383,0.8910061120986938,0.8203508853912354,0.8222498297691345,0.8542199730873108,0.2865184247493744,0.8910060975609756,0.7209809264305177,2338.0,286.0,1323.0,512.0
16,0.8217089176177979,0.8223679065704346,0.9021218419075012,0.8923253417015076,0.8199999928474426,0.8247358798980713,0.8546352386474609,0.2854185402393341,0.8923253150057274,0.721195652173913,2337.0,282.0,1327.0,513.0
17,0.8226059675216675,0.82306969165802,0.9028316736221313,0.892489492893219,0.8214035034179688,0.8247358798980713,0.8554723262786865,0.2843340337276459,0.8924895158215783,0.7227668845315904,2341.0,282.0,1327.0,509.0
18,0.8244000673294067,0.8252850770950317,0.9034817218780518,0.8946162462234497,0.8221052885055542,0.8284648656845093,0.8568294048309326,0.28338441252708435,0.8946162657502864,0.7244565217391304,2343.0,276.0,1333.0,507.0
19,0.8252971768379211,0.8259868621826172,0.9040870666503906,0.8947769999504089,0.8235087990760803,0.8284648656845093,0.857664942741394,0.28243088722229004,0.8947769729317575,0.7260348583877996,2347.0,276.0,1333.0,503.0
20,0.8252971768379211,0.825580894947052,0.9046421051025391,0.8938760161399841,0.8245614171028137,0.8266003727912903,0.8578207492828369,0.2815517485141754,0.893875998478509,0.726775956284153,2350.0,279.0,1330.0,500.0
21,0.8261942267417908,0.8269592523574829,0.9052057266235352,0.8955394625663757,0.824210524559021,0.8297079205513,0.8583958148956299,0.2807915210723877,0.8955394586351506,0.7271241830065359,2349.0,274.0,1335.0,501.0
22,0.8246243596076965,0.8254604935646057,0.9056593775749207,0.8946564793586731,0.8224561214447021,0.8284648656845093,0.8570384383201599,0.2800925672054291,0.8946564885496183,0.7248504622077215,2344.0,276.0,1333.0,506.0
23,0.8246243596076965,0.8251898884773254,0.9061426520347595,0.8940548896789551,0.8231579065322876,0.8272218704223633,0.8571428656578064,0.2793683707714081,0.8940548780487805,0.7253405994550409,2346.0,278.0,1331.0,504.0
24,0.8250728845596313,0.8255407810211182,0.9065593481063843,0.894135594367981,0.8238596320152283,0.8272218704223633,0.8575603365898132,0.2787381708621979,0.8941355674028941,0.7261320240043644,2348.0,278.0,1331.0,502.0
25,0.8255214095115662,0.8261622190475464,0.9069905281066895,0.894817054271698,0.8238596320152283,0.8284648656845093,0.8578735589981079,0.2781731188297272,0.8948170731707317,0.7264305177111716,2348.0,276.0,1333.0,502.0
26,0.8268669843673706,0.8262677192687988,0.9073217511177063,0.8929651975631714,0.8284210562705994,0.8241143822669983,0.8594830632209778,0.27756649255752563,0.892965204236006,0.7305785123966942,2361.0,283.0,1326.0,489.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_survival\results
data_version: ppv4
target: surv_mo_36
table: cnn_tuning
table_extra: 
dataset: SCAR
debug: False
mode: rand
output_channel: 500
words_dim: 300
embed_dim: 300
dropout: 0.2
lr: 1e-05
weight_decay: 0.0
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\embeddings\word2vec
pretrained_file: GoogleNews-vectors-negative300.txt
batch_size: 16
device: cuda:0
target_classes: 1
vocab_size: 21696
run_name: CNN_20220820-1323
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp_survival\results\surv_mo_36
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp_survival\results\surv_mo_36\CNN
