epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn
0,0.791208803653717,0.799726128578186,0.8809126615524292,0.8892495036125183,0.7691227793693542,0.830329418182373,0.8248354196548462,0.3202841579914093,0.8892494929006085,0.6700100300902708,2192.0,273.0,1336.0,658.0
1,0.8125140070915222,0.8177459239959717,0.8965528607368469,0.8964567184448242,0.7989473938941956,0.8365444540977478,0.844897985458374,0.29668232798576355,0.8964566929133858,0.7014069828035435,2277.0,263.0,1346.0,573.0
2,0.821260392665863,0.8248586654663086,0.9025431871414185,0.8986407518386841,0.8119298219680786,0.8377874493598938,0.8530875444412231,0.2862842381000519,0.8986407766990291,0.7154989384288747,2314.0,261.0,1348.0,536.0
3,0.8246243596076965,0.8274902105331421,0.90643310546875,0.8992277979850769,0.8171929717063904,0.8377874493598938,0.8562500476837158,0.280146062374115,0.8992277992277993,0.7212413055109684,2329.0,261.0,1348.0,521.0
4,0.8275398015975952,0.8303121328353882,0.9088903665542603,0.9009633660316467,0.8203508853912354,0.8402734398841858,0.8587695360183716,0.2760144770145416,0.9009633911368016,0.7253218884120172,2338.0,257.0,1352.0,512.0
5,0.8286611437797546,0.8320012092590332,0.9105584025382996,0.9030138850212097,0.8199999928474426,0.8440024852752686,0.859507143497467,0.2734405994415283,0.9030139103554868,0.7258150721539284,2337.0,251.0,1358.0,513.0
6,0.8273155689239502,0.8332489728927612,0.9116788506507874,0.9081632494926453,0.8119298219680786,0.8545680642127991,0.8573545813560486,0.2725162208080292,0.9081632653061225,0.7195185766614338,2314.0,234.0,1375.0,536.0
7,0.8340435028076172,0.8360764980316162,0.9124970436096191,0.903596043586731,0.8287719488143921,0.8433809876441956,0.8645681142807007,0.2701495885848999,0.9035960214231064,0.7355013550135502,2362.0,252.0,1357.0,488.0
8,0.834492027759552,0.8368332386016846,0.9130476713180542,0.9045976996421814,0.8284210562705994,0.8452454805374146,0.8648352026939392,0.26950374245643616,0.9045977011494253,0.7355327203893997,2361.0,249.0,1360.0,489.0
9,0.8358376026153564,0.8380212187767029,0.9133732318878174,0.9051262140274048,0.8301754593849182,0.8458669781684875,0.8660321831703186,0.2693556547164917,0.9051262433052792,0.737669376693767,2366.0,248.0,1361.0,484.0
10,0.836286187171936,0.8398605585098267,0.9138795733451843,0.9086353182792664,0.8270175457000732,0.8527035713195801,0.8659073710441589,0.26944294571876526,0.9086353122590594,0.735656836461126,2357.0,237.0,1372.0,493.0
11,0.8371832370758057,0.8383972644805908,0.9141148328781128,0.9038022756576538,0.8340350985527039,0.8427594900131226,0.8675183057785034,0.2694876194000244,0.9038022813688213,0.7413887370147622,2377.0,253.0,1356.0,473.0
12,0.8380802869796753,0.8380165100097656,0.9140269756317139,0.9015094041824341,0.8382456302642822,0.8377874493598938,0.8687272667884827,0.2703438401222229,0.9015094339622641,0.7451630735212825,2389.0,261.0,1348.0,461.0
13,0.8396501541137695,0.8374855518341064,0.9140616655349731,0.8978754878044128,0.8452631831169128,0.8297079205513,0.8707754015922546,0.27144303917884827,0.8978755124860232,0.7516891891891891,2409.0,274.0,1335.0,441.0
14,0.8385288119316101,0.8367436528205872,0.9139755964279175,0.8979820609092712,0.8431578874588013,0.830329418182373,0.8697068691253662,0.2731192111968994,0.897982062780269,0.749298934380258,2403.0,273.0,1336.0,447.0
15,0.8400986790657043,0.8351300954818726,0.9140701293945312,0.8921101093292236,0.8529824614524841,0.8172777891159058,0.8721075654029846,0.2758021652698517,0.8921100917431193,0.7583621683967705,2431.0,294.0,1315.0,419.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_survival\results
data_version: ppv4
target: surv_mo_36
table: cnn_tuning
table_extra: 
dataset: SCAR
debug: False
mode: rand
output_channel: 500
words_dim: 300
embed_dim: 300
dropout: 0.2
lr: 5e-05
weight_decay: 0.0
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\embeddings\word2vec
pretrained_file: GoogleNews-vectors-negative300.txt
batch_size: 16
device: cuda:0
target_classes: 1
vocab_size: 21696
run_name: CNN_20220820-1352
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp_survival\results\surv_mo_36
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp_survival\results\surv_mo_36\CNN
