epoch,acc,bal_acc,auc,prec,rec,f1,loss
0,0.4168878166465621,0.6511669829222011,0.6511669829222011,0.4168878166465621,0.4168878166465621,0.41688781664656205,0.1210172176361084
1,0.6484921592279855,0.7697786211258697,0.7697786211258697,0.6484921592279855,0.6484921592279855,0.6484921592279855,0.09863899204020317
2,0.7001206272617612,0.7902055660974068,0.7902055660974067,0.7001206272617612,0.7001206272617612,0.7001206272617612,0.0944918678357051
3,0.7158021712907117,0.7926897533206831,0.792689753320683,0.7158021712907117,0.7158021712907117,0.7158021712907117,0.09360826889482829
4,0.7447527141133896,0.794229917773561,0.794229917773561,0.7447527141133896,0.7447527141133896,0.7447527141133895,0.09325969471381261
5,0.8077201447527141,0.8178478810879191,0.8178478810879191,0.8077201447527141,0.8077201447527141,0.8077201447527141,0.08221211644032826
6,0.7401688781664656,0.8000126502213789,0.8000126502213788,0.7401688781664656,0.7401688781664656,0.7401688781664657,0.09510513910880455
7,0.777804583835947,0.7928447185325743,0.7928447185325743,0.777804583835947,0.777804583835947,0.777804583835947,0.09942762310115191
8,0.7773220747889023,0.7613140417457306,0.7613140417457307,0.7773220747889023,0.7773220747889023,0.7773220747889023,0.10950941340281413
9,0.6940892641737032,0.7785088551549653,0.7785088551549653,0.6940892641737032,0.6940892641737032,0.6940892641737032,0.10946479749221068
10,0.8234016887816646,0.8172058823529411,0.8172058823529412,0.8234016887816646,0.8234016887816646,0.8234016887816646,0.08718508492008997
11,0.8366706875753921,0.8037571157495256,0.8037571157495256,0.8366706875753921,0.8366706875753921,0.8366706875753921,0.09258489087224006
12,0.8265379975874547,0.7970698924731183,0.7970698924731182,0.8265379975874547,0.8265379975874547,0.8265379975874547,0.09881910760528766
13,0.8439083232810615,0.7744433902593295,0.7744433902593295,0.8439083232810615,0.8439083232810615,0.8439083232810615,0.11138567688086858
14,0.7676718938480096,0.7486432637571158,0.7486432637571157,0.7676718938480096,0.7676718938480096,0.7676718938480096,0.11609408540221361
15,0.8014475271411339,0.7705866540164453,0.7705866540164453,0.8014475271411339,0.8014475271411339,0.8014475271411339,0.11075871432056794
16,0.8127864897466828,0.809207779886148,0.809207779886148,0.8127864897466828,0.8127864897466828,0.8127864897466828,0.08588059172034264
17,0.8149577804583836,0.7937444655281467,0.7937444655281467,0.8149577804583836,0.8149577804583836,0.8149577804583836,0.10481939532149297
18,0.818335343787696,0.7862476280834915,0.7862476280834914,0.818335343787696,0.818335343787696,0.818335343787696,0.11490406591731768

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
batch_size: 32
seed: 3435
patience: 5
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: surv_mo_6
dataset: SCAR
debug: False
bidirectional: False
num_layers: 2
hidden_dim: 128
mode: rand
words_dim: 300
embed_dim: 300
weight_decay: 0
dropout: 0.5
lr: 0.0001
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\embeddings\word2vec
pretrained_file: GoogleNews-vectors-negative300.txt
results_path: results\reg_lstm
device: cuda:0
