epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn
0,0.6108993291854858,0.6163217425346375,0.6163217425346375,0.02905982919037342,0.6219512224197388,0.6106922626495361,0.05552531033754349,0.0,0.02905982905982906,0.9885355029585798,51.0,1704.0,2673.0,31.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 1
batch_size: 8
seed: 3435
patience: 10
monitor_metric: bal_acc
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: dsplnic_PSYCHIATRY_60
table: bow_hyperparams
dataset: SCAR
debug: False
max_tokens: 10000
use_idf: True
classifier: l2logreg
rf_estimators: 50
elnet_l1_ratio: 0.67
elnet_alpha: 0.1
elnet_power_t: 0.01
gbdt_estimators: 100
gbdt_lr: 0.1
gbdt_max_depth: 3
l2logreg_c: 0.01
run_name: BoW_20220206-1150
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\dsplnic_PSYCHIATRY_60
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\dsplnic_PSYCHIATRY_60\BoW
