epoch,acc,bal_acc,auc,prec,rec,f1,loss
0,0.6287572902646927,0.6194856924743892,0.6194856924743892,0.6287572902646927,0.6287572902646927,0.6287572902646927,0.5514139403919566
1,0.6467025572005384,0.6406994927107958,0.640699492710796,0.6467025572005384,0.6467025572005384,0.6467025572005384,0.5380580429223393
2,0.6455809780170481,0.6431386672576832,0.6431386672576832,0.6455809780170481,0.6455809780170481,0.6455809780170481,0.5383091809494632
3,0.6314490803050695,0.6358002117809298,0.6358002117809299,0.6314490803050695,0.6314490803050695,0.6314490803050695,0.5501926653985454
4,0.6253925527142217,0.6221107909771473,0.6221107909771474,0.6253925527142217,0.6253925527142217,0.6253925527142217,0.5751045028276502
5,0.620233288470166,0.6180869533096927,0.6180869533096927,0.620233288470166,0.620233288470166,0.620233288470166,0.6208639987814376
6,0.6150740242261103,0.6108925581166272,0.6108925581166273,0.6150740242261103,0.6150740242261103,0.6150740242261103,0.6846145900554076

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
batch_size: 1
seed: 3435
patience: 5
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\datasets
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: PPv3
target: emots
bidirectional: False
num_layers: 1
hidden_dim: 256
mode: rand
dataset: SCAR
words_dim: 300
embed_dim: 300
weight_decay: 0
dropout: 0.5
lr: 0.0001
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\embeddings\word2vec
pretrained_file: GoogleNews-vectors-negative300.txt
results_path: results\reg_lstm
device: cuda:0
