epoch,acc,bal_acc,auc,prec,rec,f1,loss,epoch
0,0.6003623008728027,0.4909685552120209,0.4814535975456238,0.290076345205307,0.036259543150663376,0.06446141004562378,0.0,0.0
1,0.6253623366355896,0.6460168957710266,0.691577672958374,0.504605233669281,0.7318702340126038,0.5973520278930664,0.0,1.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 2
batch_size: 8
seed: 3435
patience: 5
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: surv_mo_60
dataset: SCAR
debug: False
max_tokens: 512
lr: 0.0001
weight_decay: 0
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\models
pretrained_file: bert-base-uncased
device: cuda:0
