epoch,acc,bal_acc,auc,prec,rec,f1,loss,epoch
0,0.3804347813129425,0.5005841255187988,0.5016219019889832,0.379985511302948,1.0,0.5507094264030457,0.0,0.0
1,0.6072463989257812,0.6166106462478638,0.6671224236488342,0.48723405599594116,0.6555343270301819,0.558991014957428,0.0,1.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 2
batch_size: 8
seed: 3435
patience: 5
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: surv_mo_60
dataset: SCAR
debug: False
max_tokens: 512
lr: 0.0001
weight_decay: 0
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\models
pretrained_file: bert-base-uncased
device: cuda:0
