epoch,acc,bal_acc,auc,prec,rec,f1,loss,epoch
0,0.4471014440059662,0.47382867336273193,0.4595959186553955,0.35974177718162537,0.5849236845970154,0.4454942047595978,0.0,0.0
1,0.6528985500335693,0.5727308988571167,0.6604204177856445,0.6092233061790466,0.23950381577014923,0.34383562207221985,0.0,1.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 2
batch_size: 8
seed: 3435
patience: 5
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: surv_mo_60
dataset: SCAR
debug: False
max_tokens: 512
lr: 0.0001
weight_decay: 0
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\models
pretrained_file: bert-base-uncased
device: cuda:0
