epoch,acc,bal_acc,auc,prec,rec,f1,loss
0,0.9800403714179993,0.5,0.5196384787559509,0.0,0.0,0.0,0.4875744879245758
1,0.9800403714179993,0.5,0.5603501796722412,0.0,0.0,0.0,0.44949573278427124
2,0.9800403714179993,0.5,0.5947779417037964,0.0,0.0,0.0,0.44304558634757996
3,0.9800403714179993,0.5,0.6132556200027466,0.0,0.0,0.0,0.4374721348285675
4,0.9800403714179993,0.5,0.6280641555786133,0.0,0.0,0.0,0.43727099895477295

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
batch_size: 8
seed: 3435
patience: 5
log_every: 10
imbalance_fix: undersampling
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: dspln_PSYCHIATRY_0
dataset: SCAR
debug: False
mode: rand
output_channel: 500
words_dim: 300
embed_dim: 300
dropout: 0.5
lr: 1e-05
weight_decay: 0
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\embeddings\word2vec
pretrained_file: GoogleNews-vectors-negative300.txt
device: cuda:0
