epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn
0,0.7728190422058105,0.5351570248603821,0.601050853729248,0.29279279708862305,0.15681543946266174,0.9134986400604248,0.20424194633960724,1.1019476652145386,0.2927927927927928,0.8259028642590286,130.0,314.0,3316.0,699.0
1,0.681991457939148,0.5640738606452942,0.6034449934959412,0.2572135329246521,0.3763570487499237,0.7517906427383423,0.30558279156684875,1.0951796770095825,0.25721352019785654,0.8407270486752927,312.0,901.0,2729.0,517.0
2,0.6620318293571472,0.5750846862792969,0.6077194809913635,0.25820258259773254,0.4366706907749176,0.7134986519813538,0.3245181739330292,1.0899635553359985,0.2582025677603424,0.8472358521426235,362.0,1040.0,2590.0,467.0
3,0.6559766530990601,0.5788120031356812,0.6115519404411316,0.25872689485549927,0.4559710621833801,0.7016528844833374,0.33013102412223816,1.0862125158309937,0.2587268993839836,0.8495663775850567,378.0,1083.0,2547.0,451.0
4,0.6620318293571472,0.5834617614746094,0.6161223649978638,0.26425591111183167,0.45838358998298645,0.7085399627685547,0.3352448046207428,1.0831389427185059,0.26425591098748263,0.8513737173121483,380.0,1058.0,2572.0,449.0
5,0.6600134372711182,0.5850144624710083,0.6205383539199829,0.26456478238105774,0.4656212329864502,0.7044076919555664,0.33741262555122375,1.0803306102752686,0.26456477039067855,0.8523333333333334,386.0,1073.0,2557.0,443.0
6,0.6736936569213867,0.589693546295166,0.6243119239807129,0.2735166549682617,0.4559710621833801,0.7234159708023071,0.3419267535209656,1.0781480073928833,0.2735166425470333,0.8534286642833929,378.0,1004.0,2626.0,451.0
7,0.668984055519104,0.5895932912826538,0.6274994611740112,0.2713780999183655,0.4632086753845215,0.7159779667854309,0.34224599599838257,1.0756769180297852,0.2713780918727915,0.8538107752956636,384.0,1031.0,2599.0,445.0
8,0.6748149991035461,0.5922437906265259,0.6306032538414001,0.2758122682571411,0.46079614758491516,0.723691463470459,0.3450767695903778,1.0736788511276245,0.275812274368231,0.8545868575146389,382.0,1003.0,2627.0,447.0
9,0.6714509725570679,0.5990201830863953,0.6331911087036133,0.27885952591896057,0.48371532559394836,0.7143250703811646,0.35377147793769836,1.0711814165115356,0.27885952712100137,0.8583250579278384,401.0,1037.0,2593.0,428.0
10,0.6658443808555603,0.6011614203453064,0.6358949542045593,0.2777404189109802,0.49819058179855347,0.7041322588920593,0.35664939880371094,1.0688550472259521,0.2777404169468729,0.8600269179004038,413.0,1074.0,2556.0,416.0
11,0.6703296899795532,0.5997276306152344,0.6384367346763611,0.278812974691391,0.48733413219451904,0.7121211886405945,0.3546970784664154,1.067239761352539,0.27881297446514836,0.8588039867109635,404.0,1045.0,2585.0,425.0
12,0.6674142479896545,0.6011947989463806,0.6409157514572144,0.27845528721809387,0.49577805399894714,0.7066115736961365,0.3566160500049591,1.0652137994766235,0.2784552845528455,0.8598726114649682,411.0,1065.0,2565.0,418.0
13,0.6710024476051331,0.5992101430892944,0.6426729559898376,0.2787794768810272,0.4849216043949127,0.7134986519813538,0.3540290892124176,1.0639287233352661,0.2787794729542302,0.8584686774941995,402.0,1040.0,2590.0,427.0
14,0.6665171384811401,0.5992476344108582,0.6441522836685181,0.2767978310585022,0.4921592175960541,0.7063360810279846,0.3543204665184021,1.0624144077301025,0.276797829036635,0.858961474036851,408.0,1066.0,2564.0,421.0
15,0.668759822845459,0.6015558838844299,0.6454681754112244,0.2792915403842926,0.4945717751979828,0.7085399627685547,0.3569873571395874,1.061155080795288,0.279291553133515,0.8599130725509863,410.0,1058.0,2572.0,419.0
16,0.6629288792610168,0.6012324094772339,0.6463899612426758,0.27652519941329956,0.5030156970024109,0.6994490623474121,0.35686779022216797,1.0599154233932495,0.276525198938992,0.8603863097255168,417.0,1091.0,2539.0,412.0
17,0.6692083477973938,0.601831316947937,0.6473945379257202,0.2796725928783417,0.4945717751979828,0.7090908885002136,0.35729846358299255,1.0594031810760498,0.27967257844474763,0.8600066822586034,410.0,1056.0,2574.0,419.0
18,0.670778214931488,0.603726327419281,0.6481645107269287,0.2816131114959717,0.4969843327999115,0.7104682922363281,0.3595113456249237,1.0586597919464111,0.28161312371838687,0.8608144192256342,412.0,1051.0,2579.0,417.0
19,0.6712267398834229,0.6063287854194641,0.6487315893173218,0.28348061442375183,0.5030156970024109,0.7096418738365173,0.3626087009906769,1.0579718351364136,0.28348062542488106,0.8621151271753681,417.0,1054.0,2576.0,412.0
20,0.6703296899795532,0.6034508347511292,0.6490688323974609,0.2812286615371704,0.4969843327999115,0.7099173665046692,0.3591979146003723,1.057630181312561,0.2812286689419795,0.8607214428857716,412.0,1053.0,2577.0,417.0
21,0.6658443808555603,0.6067461967468262,0.6494930386543274,0.28127068281173706,0.512665867805481,0.7008264660835266,0.3632478713989258,1.0565797090530396,0.2812706816677697,0.8629579375848032,425.0,1086.0,2544.0,404.0
22,0.6676384806632996,0.6064518690109253,0.649764895439148,0.2818971276283264,0.5090470314025879,0.7038567662239075,0.3628546893596649,1.0564697980880737,0.2818971275885104,0.862592842673869,422.0,1075.0,2555.0,407.0
23,0.6701053977012634,0.6014515161514282,0.6498476266860962,0.27983540296554565,0.4921592175960541,0.71074378490448,0.35679933428764343,1.0567245483398438,0.27983539094650206,0.8597134288570476,408.0,1050.0,2580.0,421.0
24,0.6674142479896545,0.6035218238830566,0.6502161622047424,0.2799461781978607,0.5018094182014465,0.705234169960022,0.35939526557922363,1.0559784173965454,0.27994616419919244,0.8610830810628994,416.0,1070.0,2560.0,413.0
25,0.666965663433075,0.6041771173477173,0.6503233313560486,0.2801608443260193,0.5042219758033752,0.7041322588920593,0.3601895868778229,1.0555953979492188,0.2801608579088472,0.8614762386248737,418.0,1074.0,2556.0,411.0
26,0.6727966070175171,0.5970542430877686,0.6505109071731567,0.27816900610923767,0.4764776825904846,0.7176308631896973,0.3512672483921051,1.0565032958984375,0.27816901408450706,0.8571898650871997,395.0,1025.0,2605.0,434.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: need_infos_3
table: need_infos_dif_n
table_extra: 3
dataset: SCAR
debug: False
mode: rand
output_channel: 500
words_dim: 300
embed_dim: 300
dropout: 0.5
lr: 1e-05
weight_decay: 0
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\embeddings\word2vec
pretrained_file: GoogleNews-vectors-negative300.txt
batch_size: 16
device: cuda:0
target_classes: 1
vocab_size: 21529
run_name: CNN_20220216-0408
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\need_infos_3
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\need_infos_3\CNN
