epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn,epoch
0,0.9816102385520935,0.5,0.47815215587615967,0.0,0.0,1.0,0.0,0.0,0.0,0.9816102385520935,0.0,0.0,4377.0,82.0,0.0
1,0.9816102385520935,0.5,0.6316750049591064,0.0,0.0,1.0,0.0,0.0,0.0,0.9816102385520935,0.0,0.0,4377.0,82.0,1.0
2,0.4330567419528961,0.579584538936615,0.6476621031761169,0.023382697254419327,0.7317073345184326,0.42746174335479736,0.04531722143292427,0.0,0.023382697254419327,0.9883782267570496,60.0,2506.0,1871.0,22.0,2.0
3,0.7201166152954102,0.6121201515197754,0.6628997325897217,0.03285256400704384,0.5,0.7242403626441956,0.06165413185954094,0.0,0.03285256400704384,0.9872313737869263,41.0,1207.0,3170.0,41.0,3.0
4,0.7515137791633606,0.6400794982910156,0.7065452933311462,0.03866906464099884,0.5243902206420898,0.7557687759399414,0.0720268040895462,0.0,0.03866906464099884,0.9883477687835693,43.0,1069.0,3308.0,39.0,4.0
5,0.8053375482559204,0.61962890625,0.6878151893615723,0.040887851268053055,0.4268292784690857,0.8124285936355591,0.0746268630027771,0.0,0.040887851268053055,0.9869553446769714,35.0,821.0,3556.0,47.0,5.0
6,0.8656649589538574,0.5785577893257141,0.682637095451355,0.04085257649421692,0.2804878056049347,0.8766278028488159,0.07131782919168472,0.0,0.04085257649421692,0.9848562479019165,23.0,540.0,3837.0,59.0,6.0
7,0.6582193374633789,0.5805917382240295,0.6533013582229614,0.02690288797020912,0.5,0.6611834764480591,0.05105853080749512,0.0,0.02690288797020912,0.986030638217926,41.0,1483.0,2894.0,41.0,7.0
8,0.49764519929885864,0.6184670925140381,0.6793771982192993,0.026754386723041534,0.7439024448394775,0.493031769990921,0.05165114626288414,0.0,0.026754386723041534,0.9903625249862671,61.0,2219.0,2158.0,21.0,8.0
9,0.8378559947013855,0.6002928018569946,0.6656162738800049,0.041487839072942734,0.353658527135849,0.8469271063804626,0.07426375895738602,0.0,0.041487839072942734,0.9859042763710022,29.0,670.0,3707.0,53.0,9.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: undersampling
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: dsplnic_PSYCHIATRY_60
table: compare_token_len
table_extra: 2048
dataset: SCAR
debug: False
load_ckpt: 
lr: 0.001
weight_decay: 0
max_tokens: 2048
batch_size: 1
attention_window: 512
pretrained_dir: 
pretrained_file: allenai/longformer-base-4096
device: cuda:0
run_name: Longformer_20220227-0937
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\dsplnic_PSYCHIATRY_60
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\dsplnic_PSYCHIATRY_60\Longformer
