epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn,epoch
0,0.01838977262377739,0.5,0.463737815618515,0.01838977262377739,1.0,0.0,0.036115389317274094,0.0,0.01838977262377739,0.0,82.0,4377.0,0.0,0.0,0.0
1,0.01838977262377739,0.5,0.4513922333717346,0.01838977262377739,1.0,0.0,0.036115389317274094,0.0,0.01838977262377739,0.0,82.0,4377.0,0.0,0.0,1.0
2,0.9816102385520935,0.5,0.4820862412452698,0.0,0.0,1.0,0.0,0.0,0.0,0.9816102385520935,0.0,0.0,4377.0,82.0,2.0
3,0.9816102385520935,0.5,0.50270676612854,0.0,0.0,1.0,0.0,0.0,0.0,0.9816102385520935,0.0,0.0,4377.0,82.0,3.0
4,0.9816102385520935,0.5,0.543559193611145,0.0,0.0,1.0,0.0,0.0,0.0,0.9816102385520935,0.0,0.0,4377.0,82.0,4.0
5,0.9816102385520935,0.5,0.5727918148040771,0.0,0.0,1.0,0.0,0.0,0.0,0.9816102385520935,0.0,0.0,4377.0,82.0,5.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: undersampling
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: dsplnic_PSYCHIATRY_60
table: compare_token_len
table_extra: 2048
dataset: SCAR
debug: False
load_ckpt: 
lr: 1e-05
weight_decay: 0
max_tokens: 2048
batch_size: 1
attention_window: 512
pretrained_dir: 
pretrained_file: allenai/longformer-base-4096
device: cuda:0
run_name: Longformer_20220226-1530
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\dsplnic_PSYCHIATRY_60
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\dsplnic_PSYCHIATRY_60\Longformer
