epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn,epoch
0,0.01838977262377739,0.5,0.5148740410804749,0.01838977262377739,1.0,0.0,0.036115389317274094,0.0,0.01838977262377739,0.0,82.0,4377.0,0.0,0.0,0.0
1,0.9816102385520935,0.5,0.5947887301445007,0.0,0.0,1.0,0.0,0.0,0.0,0.9816102385520935,0.0,0.0,4377.0,82.0,1.0
2,0.9816102385520935,0.5,0.633324384689331,0.0,0.0,1.0,0.0,0.0,0.0,0.9816102385520935,0.0,0.0,4377.0,82.0,2.0
3,0.873065710067749,0.5763441920280457,0.6638191938400269,0.0416666679084301,0.26829269528388977,0.8843957185745239,0.07213114947080612,0.0,0.0416666679084301,0.9847366809844971,22.0,506.0,3871.0,60.0,3.0
4,0.9421395063400269,0.5636614561080933,0.6530338525772095,0.06862745434045792,0.17073170840740204,0.9565912485122681,0.0979020968079567,0.0,0.06862745434045792,0.9840188026428223,14.0,190.0,4187.0,68.0,4.0
5,0.8631980419158936,0.5832845568656921,0.6477540731430054,0.0416666679084301,0.2926829159259796,0.873886227607727,0.07294832915067673,0.0,0.0416666679084301,0.9850630760192871,24.0,552.0,3825.0,58.0,5.0
6,0.7988338470458984,0.6163161993026733,0.6569234132766724,0.03954802080988884,0.4268292784690857,0.8058030605316162,0.07238882780075073,0.0,0.03954802080988884,0.9868494868278503,35.0,850.0,3527.0,47.0,6.0
7,0.5447409749031067,0.5766395330429077,0.6269774436950684,0.0244140625,0.6097561120986938,0.5435229539871216,0.04694835841655731,0.0,0.0244140625,0.9867274761199951,50.0,1998.0,2379.0,32.0,7.0
8,0.8275398015975952,0.5890547633171082,0.6314437389373779,0.03768505901098251,0.3414634168148041,0.8366460800170898,0.06787878274917603,0.0,0.03768505901098251,0.9854682683944702,28.0,715.0,3662.0,54.0,8.0
9,0.735590934753418,0.6080356240272522,0.6267908215522766,0.0331914909183979,0.47560974955558777,0.740461528301239,0.06205251067876816,0.0,0.0331914909183979,0.9869062304496765,39.0,1136.0,3241.0,43.0,9.0
10,0.675263524055481,0.5773068070411682,0.6342912316322327,0.027008309960365295,0.47560974955558777,0.679003894329071,0.051114022731781006,0.0,0.027008309960365295,0.9857379794120789,39.0,1405.0,2972.0,43.0,10.0
11,0.686028242111206,0.6007400155067444,0.6267350912094116,0.029957203194499016,0.5121951103210449,0.6892849206924438,0.05660377815365791,0.0,0.029957203194499016,0.9869152903556824,42.0,1360.0,3017.0,40.0,11.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: undersampling
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: dsplnic_PSYCHIATRY_60
table: compare_token_len
table_extra: 256
dataset: SCAR
debug: False
load_ckpt: 
lr: 0.001
weight_decay: 0
max_tokens: 256
batch_size: 1
attention_window: 512
pretrained_dir: 
pretrained_file: allenai/longformer-base-4096
device: cuda:0
run_name: Longformer_20220226-2340
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\dsplnic_PSYCHIATRY_60
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\dsplnic_PSYCHIATRY_60\Longformer
