epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn
0,0.7566719055175781,0.7264734506607056,0.7264735102653503,0.051029544323682785,0.6951219439506531,0.7578250169754028,0.09507922828197479,0.0,0.051029543419874666,0.9925194494314782,57.0,1060.0,3317.0,25.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 1
batch_size: 8
seed: 3435
patience: 10
monitor_metric: bal_acc
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: dspln_PSYCHIATRY_60
table: see_psych
dataset: SCAR
debug: False
max_features: 5000
use_idf: True
classifier: l2logreg
rf_estimators: 50
elnet_l1_ratio: 0.67
elnet_alpha: 0.1
elnet_power_t: 0.01
gbdt_estimators: 100
gbdt_lr: 0.1
gbdt_max_depth: 3
l2logreg_c: 0.092
run_name: BoW_20220130-1833
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\dspln_PSYCHIATRY_60
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\dspln_PSYCHIATRY_60\BoW
