epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn
0,0.6225489974021912,0.5351618528366089,0.566064715385437,0.048245612531900406,0.4399999976158142,0.6303237080574036,0.08695652335882187,1.3178796768188477,0.04824561403508772,0.9635416666666666,11.0,217.0,370.0,14.0
1,0.9264705777168274,0.5021124482154846,0.5586371421813965,0.04545454680919647,0.03999999910593033,0.9642248749732971,0.042553190141916275,1.318031668663025,0.045454545454545456,0.9593220338983051,1.0,21.0,566.0,24.0
2,0.9558823704719543,0.4982964098453522,0.5506644248962402,0.0,0.0,0.9965928196907043,0.0,1.318215250968933,0.0,0.9590163934426229,0.0,2.0,585.0,25.0
3,0.9591503143310547,0.5,0.5347188711166382,0.0,0.0,1.0,0.0,1.3186278343200684,0.0,0.9591503267973857,0.0,0.0,587.0,25.0
4,0.9591503143310547,0.5,0.5272912979125977,0.0,0.0,1.0,0.0,1.318954348564148,0.0,0.9591503267973857,0.0,0.0,587.0,25.0
5,0.9591503143310547,0.5,0.5198637247085571,0.0,0.0,1.0,0.0,1.3194916248321533,0.0,0.9591503267973857,0.0,0.0,587.0,25.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: need_emots_4_I
table: compare_stages_emots
table_extra: I & 4078
dataset: SCAR
debug: False
mode: rand
output_channel: 500
words_dim: 300
embed_dim: 300
dropout: 0.5
lr: 1e-05
weight_decay: 0
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\embeddings\word2vec
pretrained_file: GoogleNews-vectors-negative300.txt
batch_size: 16
device: cuda:0
target_classes: 1
vocab_size: 8017
run_name: CNN_20220218-1156
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\need_emots_4_I
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\need_emots_4_I\CNN
