epoch,acc,bal_acc,auc,prec,rec,f1,loss,epoch
0,0.4399999976158142,0.4419180750846863,0.4168965816497803,0.4519180357456207,0.6209385991096497,0.5231143832206726,0.0,0.0
1,0.5907142758369446,0.5865800976753235,0.7638372182846069,0.8769716024398804,0.20072202384471893,0.32667452096939087,0.0,1.0
2,0.6760714054107666,0.6730530261993408,0.8227297067642212,0.8943894505500793,0.39133572578430176,0.544450044631958,0.0,2.0
3,0.7089285850524902,0.7063195705413818,0.8436187505722046,0.9002808928489685,0.46281588077545166,0.6113495826721191,0.0,3.0
4,0.6974999904632568,0.6946294903755188,0.8512012958526611,0.9177018404006958,0.42671480774879456,0.5825530290603638,0.0,4.0
5,0.7250000238418579,0.7225344777107239,0.8662468791007996,0.9105473756790161,0.4924187660217285,0.6391752362251282,0.0,5.0
6,0.7664285898208618,0.7647102475166321,0.8754920959472656,0.8875927925109863,0.6043321490287781,0.719072163105011,0.0,6.0
7,0.7200000286102295,0.7172889709472656,0.8755714297294617,0.9386861324310303,0.46425992250442505,0.6212560534477234,0.0,7.0
8,0.7200000286102295,0.7172889709472656,0.8799530863761902,0.9386861324310303,0.46425992250442505,0.6212560534477234,0.0,8.0
9,0.7889285683631897,0.7874921560287476,0.8871528506278992,0.8907480239868164,0.6534296274185181,0.7538525462150574,0.0,9.0
10,0.7596428394317627,0.7575295567512512,0.887225329875946,0.9238095283508301,0.5602887868881226,0.697528064250946,0.0,10.0
11,0.7639285922050476,0.7619152665138245,0.8874335289001465,0.918013870716095,0.5740072131156921,0.7063527703285217,0.0,11.0
12,0.7196428775787354,0.716828465461731,0.8878152370452881,0.9559270739555359,0.45415163040161133,0.6157611012458801,0.0,12.0
13,0.7696428298950195,0.7676838040351868,0.8864991664886475,0.9204545617103577,0.5848375558853149,0.715231716632843,0.0,13.0
14,0.7442857027053833,0.7419601678848267,0.8861395120620728,0.9261146783828735,0.5249097347259521,0.6700460910797119,0.0,14.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 50
batch_size: 8
seed: 3435
patience: 5
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\datasets
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv3
target: 36mo_err_surv
debug: False
dataset: SCAR
max_tokens: 512
lr: 0.0001
weight_decay: 0
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\models
pretrained_file: biobert_pretrain_output_all_notes_150000
device: cuda:0
