epoch,acc,bal_acc,auc,prec,rec,f1,loss,epoch
0,0.5135714411735535,0.5115867853164673,0.524651288986206,0.5130533576011658,0.3263537883758545,0.39894089102745056,0.0,0.0
1,0.585357129573822,0.5844101905822754,0.639132559299469,0.5973913073539734,0.496028870344162,0.5420118570327759,0.0,1.0
2,0.720714271068573,0.720444917678833,0.8011889457702637,0.7278911471366882,0.6953068375587463,0.7112259864807129,0.0,2.0
3,0.7653571367263794,0.764583945274353,0.8399403095245361,0.8058823347091675,0.6924187541007996,0.7448543310165405,0.0,3.0
4,0.7900000214576721,0.7894784212112427,0.8672990798950195,0.8175298571586609,0.7407942414283752,0.7772727012634277,0.0,4.0
5,0.7992857098579407,0.7993239164352417,0.8835488557815552,0.7937187552452087,0.8028880953788757,0.7982770800590515,0.0,5.0
6,0.8025000095367432,0.8016009330749512,0.890749454498291,0.8598616123199463,0.7176895141601562,0.7823691368103027,0.0,6.0
7,0.8196428418159485,0.819916844367981,0.8968422412872314,0.8009576201438904,0.8454873561859131,0.8226202726364136,0.0,7.0
8,0.8025000095367432,0.8012641668319702,0.8967605829238892,0.8895131349563599,0.6859205961227417,0.7745617628097534,0.0,8.0
9,0.806071400642395,0.8049355149269104,0.8949333429336548,0.8848263025283813,0.6989169716835022,0.7809600234031677,0.0,9.0
10,0.8267857432365417,0.8266319036483765,0.8998558521270752,0.8333333134651184,0.8122743964195251,0.8226690888404846,0.0,10.0
11,0.8214285969734192,0.8213008642196655,0.8978984951972961,0.8260869383811951,0.8093862533569336,0.8176512718200684,0.0,11.0
12,0.7964285612106323,0.795073390007019,0.8980275392532349,0.8929604887962341,0.6685920357704163,0.7646573185920715,0.0,12.0
13,0.8260714411735535,0.8261394500732422,0.8986449837684631,0.8188920617103577,0.8324909806251526,0.825635552406311,0.0,13.0
14,0.8128571510314941,0.8126213550567627,0.8949394226074219,0.8239277601242065,0.7906137108802795,0.8069270253181458,0.0,14.0
15,0.7975000143051147,0.7963477969169617,0.8916467428207397,0.8752293586730957,0.6888086795806885,0.7709090709686279,0.0,15.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 50
batch_size: 8
seed: 3435
patience: 5
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\datasets
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv3
target: 36mo_err_surv
debug: False
dataset: SCAR
max_tokens: 512
lr: 0.0001
weight_decay: 0
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\models
pretrained_file: bert-base-uncased
device: cuda:0
